age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
43,53409,2.9,5,0.5,3,9,5,19,65375,27460,8,1,4,1,2,10,5,2,4,9,5,Male,Tier 3,Store
79,180542,3.7,12,3.7,5,4,9,1,116210,60023,2,1,7,10,9,8,10,10,6,5,3,Other,Tier 3,Store
61,164457,6.2,3,0.8,6,5,42,6,10024,131565,6,1,2,6,7,4,5,9,5,10,9,Male,Tier 1,Store
42,169368,10.0,11,3.2,5,2,22,14,106477,88132,9,7,1,4,2,3,10,2,9,6,4,Other,Tier 3,Store
34,133566,8.0,1,5.9,4,10,18,18,118710,70476,3,1,7,2,4,4,4,5,1,6,9,Female,Tier 1,Store
30,76716,6.3,9,3.3,2,8,42,1,13662,99448,6,0,6,6,6,5,7,6,1,10,7,Male,Tier 1,Store
37,104152,8.3,8,2.3,5,1,7,1,102618,86119,9,4,4,2,5,7,8,3,10,2,4,Male,Tier 1,Store
42,41382,8.3,6,2.3,10,4,8,1,25337,25412,3,5,6,8,1,3,5,10,6,3,1,Female,Tier 1,Store
21,91675,5.4,6,3.7,1,6,2,10,92623,118317,5,9,7,6,7,3,7,9,8,9,8,Female,Tier 3,Store
27,243668,6.5,12,3.0,1,8,32,5,48461,72121,6,2,1,6,1,2,7,7,5,1,10,Female,Tier 1,Store
20,37419,8.0,4,2.8,8,4,1,13,134265,28378,1,5,1,2,7,1,3,6,8,8,4,Male,Tier 3,Store
58,239393,8.2,13,1.9,4,2,33,9,109716,141546,8,4,3,9,3,3,6,4,4,3,9,Female,Tier 3,Store
62,96238,8.2,2,2.9,1,4,34,0,109659,141814,10,5,7,5,4,4,4,8,7,4,8,Female,Tier 1,Store
35,240825,3.9,12,0.2,2,1,17,18,33670,107781,3,2,4,7,6,10,4,8,5,1,10,Other,Tier 3,Store
64,185363,8.4,4,1.7,5,8,26,10,18853,36642,10,3,5,3,8,5,7,6,2,1,9,Female,Tier 1,Store
53,27397,9.7,14,4.8,7,9,48,12,26598,124034,8,2,1,9,8,10,9,9,1,5,3,Male,Tier 1,Store
64,72888,9.0,2,3.6,5,3,43,11,74141,56664,1,8,7,4,2,4,9,8,2,10,2,Male,Tier 3,Store
39,50169,3.8,13,2.3,10,8,26,4,93475,104497,4,1,7,9,2,1,6,9,4,5,2,Male,Tier 1,Store
51,77182,3.3,7,1.1,6,9,37,18,82214,144394,4,4,7,1,2,4,2,8,1,3,9,Male,Tier 1,Store
64,107476,6.9,9,5.1,7,8,38,7,18523,97033,8,4,7,9,10,4,5,3,2,9,8,Other,Tier 1,Store
25,57249,8.9,13,1.7,3,2,16,11,35253,25355,4,4,7,2,7,1,4,2,2,9,2,Female,Tier 3,Store
57,174413,6.5,2,1.3,10,2,8,4,121760,18062,4,0,5,10,2,9,2,9,5,2,8,Male,Tier 1,Store
66,90603,5.5,9,2.7,5,10,31,11,113039,46596,7,6,6,2,1,3,10,6,6,7,10,Other,Tier 3,Store
61,192216,5.8,9,1.8,8,4,22,10,33069,10378,10,8,5,9,5,7,10,5,1,9,9,Male,Tier 3,Online
36,207844,8.0,8,0.0,6,1,43,4,131314,39796,8,8,1,2,10,1,8,4,9,6,3,Other,Tier 1,Store
59,94360,5.4,1,0.6,2,3,13,7,23193,123186,6,1,7,7,10,1,7,7,5,1,9,Female,Tier 2,Store
58,28444,7.0,5,2.2,9,4,10,15,1679,98133,4,2,3,8,5,1,10,3,1,7,2,Other,Tier 2,Store
54,191719,5.7,14,1.0,2,2,3,19,27648,16224,7,8,2,1,9,6,6,9,9,1,5,Female,Tier 1,Store
23,138662,4.2,10,0.5,6,7,37,2,49132,38497,9,6,7,6,9,7,3,2,8,3,6,Other,Tier 1,Store
69,113843,4.1,13,0.6,2,10,47,5,58080,38187,2,4,2,5,9,7,10,3,10,7,9,Other,Tier 1,Store
43,25974,7.1,13,2.3,10,3,15,4,121586,44471,3,0,1,7,3,5,1,3,8,5,10,Other,Tier 2,Store
51,127150,1.0,11,2.3,7,7,35,9,91506,27166,1,2,6,10,4,9,8,3,5,8,3,Female,Tier 2,Hybrid
76,184455,7.0,4,3.6,1,7,24,11,5282,9351,7,1,3,5,8,8,8,3,8,9,7,Other,Tier 3,Online
73,109826,5.7,7,0.9,4,9,4,14,40710,105673,6,3,2,4,7,8,7,9,1,1,6,Female,Tier 1,Store
76,227624,7.9,13,2.3,8,4,9,2,94302,141567,10,8,1,2,1,4,5,6,8,10,10,Male,Tier 2,Store
62,112648,7.2,11,1.6,9,4,4,19,1434,124256,8,5,4,10,4,3,3,5,10,7,1,Other,Tier 2,Store
23,240121,6.1,14,3.2,10,1,40,3,50034,149206,2,8,1,1,3,3,7,6,2,3,3,Female,Tier 1,Store
54,149028,3.9,8,2.5,3,6,17,6,127826,124109,5,1,1,3,5,1,7,1,4,3,5,Other,Tier 2,Store
74,154149,4.0,14,2.9,9,6,22,0,85286,49072,1,1,5,7,10,9,2,5,4,6,8,Female,Tier 2,Store
50,51490,4.7,10,4.1,8,7,37,7,58036,110279,10,1,7,6,3,4,9,1,7,9,8,Male,Tier 3,Store
70,139713,7.7,11,2.8,4,9,13,16,144073,106738,9,3,5,7,4,4,2,3,4,8,7,Male,Tier 2,Store
39,249463,9.5,13,3.9,1,10,22,19,60131,132208,2,9,3,8,6,10,10,8,6,8,5,Female,Tier 1,Store
38,70612,6.7,8,0.8,10,10,47,10,90549,30411,7,2,2,8,7,7,6,6,1,10,4,Female,Tier 3,Online
23,115474,4.8,2,0.6,5,10,34,6,87901,95115,7,9,3,10,9,6,3,10,1,9,8,Female,Tier 1,Store
23,51159,5.0,3,4.2,7,9,32,10,90321,89297,4,5,5,4,7,6,1,5,1,3,1,Other,Tier 1,Store
72,54710,5.1,13,2.9,5,5,37,10,110468,62136,6,7,7,4,2,1,3,6,9,5,3,Male,Tier 3,Store
65,229608,8.1,10,3.3,5,2,0,14,42647,131451,2,3,1,1,1,7,1,5,2,6,9,Female,Tier 3,Store
21,159878,5.1,10,4.0,5,1,5,5,67751,9282,2,5,7,5,9,3,1,1,10,9,7,Male,Tier 1,Online
47,128096,5.9,7,1.5,3,2,20,18,2305,56224,9,6,5,1,2,3,7,2,10,2,4,Male,Tier 2,Store
28,224417,8.7,4,1.7,6,2,26,12,101391,148904,1,2,1,6,7,3,2,3,10,7,2,Other,Tier 3,Store
79,226463,4.9,6,3.6,4,1,4,15,100729,142570,6,8,7,4,4,5,4,5,7,1,1,Other,Tier 3,Store
79,122412,7.1,8,2.1,10,8,26,11,129916,6919,1,3,3,8,4,4,1,5,3,4,4,Female,Tier 2,Online
47,109924,7.8,8,1.8,2,3,43,18,7483,67906,6,7,7,5,4,5,4,10,9,10,6,Male,Tier 1,Store
48,21458,6.1,7,0.8,4,10,5,18,28194,121033,4,2,3,7,4,7,5,9,5,7,1,Female,Tier 2,Store
41,145993,9.9,13,3.7,6,10,39,6,126185,106195,5,2,3,6,9,8,5,8,5,2,8,Male,Tier 3,Store
72,50524,9.3,12,1.8,6,8,24,17,15770,101433,4,7,3,6,9,5,1,5,7,10,2,Male,Tier 3,Store
26,152925,6.5,2,3.6,9,6,4,13,17342,53081,5,8,3,10,10,10,8,4,8,8,2,Male,Tier 1,Store
72,55477,4.4,2,3.1,8,1,14,13,46162,147298,3,2,1,8,5,5,3,6,3,4,4,Female,Tier 1,Store
20,47222,4.5,3,4.3,5,7,45,15,121407,30100,6,3,6,2,6,10,9,4,1,5,8,Other,Tier 3,Store
68,33320,6.4,4,0.3,10,3,47,17,79528,77744,1,8,6,7,6,7,10,2,1,10,3,Other,Tier 1,Store
48,109154,3.8,1,0.0,3,9,37,8,69177,19582,2,4,1,5,2,10,6,10,9,6,3,Male,Tier 1,Hybrid
57,67243,6.5,5,4.8,4,9,16,3,129573,48694,6,0,7,3,9,2,3,2,7,1,10,Female,Tier 2,Store
54,191687,9.4,14,3.8,5,4,16,6,93283,125072,9,8,3,3,5,4,2,10,6,2,6,Female,Tier 1,Store
53,163424,6.1,7,1.2,1,2,47,10,32002,37034,5,3,3,5,2,7,2,5,6,1,2,Other,Tier 3,Store
41,87833,6.0,12,1.4,9,10,32,5,81811,133214,2,0,1,2,4,9,6,1,7,1,7,Male,Tier 2,Store
48,108476,7.7,10,2.6,4,9,17,19,106184,146039,5,8,1,7,8,6,9,1,2,6,1,Male,Tier 1,Store
23,129560,7.0,11,2.2,8,5,35,11,6571,114204,6,1,3,6,8,6,10,10,5,9,9,Female,Tier 3,Store
19,149275,3.7,5,1.6,5,8,2,11,67951,77944,2,8,6,10,2,6,1,9,3,8,5,Other,Tier 2,Store
37,54267,5.1,14,1.4,5,9,24,11,37260,77627,10,8,2,4,3,9,7,9,7,9,8,Female,Tier 3,Store
45,52941,9.8,7,1.9,2,1,34,13,50762,6640,7,7,4,8,1,10,2,4,2,2,10,Male,Tier 1,Online
28,97809,6.7,5,3.1,8,3,44,9,1788,100209,8,1,2,5,5,8,8,3,2,6,9,Male,Tier 1,Store
21,40368,4.0,11,2.5,10,7,19,1,15614,77025,8,4,6,7,10,8,4,3,9,10,10,Other,Tier 2,Store
32,92186,5.6,10,1.9,7,2,35,19,32122,63288,6,9,2,8,5,1,3,7,10,8,1,Male,Tier 2,Store
23,45984,2.4,8,1.6,2,4,42,11,8960,96794,4,8,6,8,4,2,6,10,4,8,7,Male,Tier 2,Store
71,188013,2.3,7,5.3,6,4,30,16,103389,99790,2,4,5,6,9,6,6,3,5,10,3,Male,Tier 2,Store
66,218990,8.0,14,1.8,9,7,20,7,67648,18707,10,2,4,9,3,8,7,1,4,6,8,Female,Tier 1,Online
47,198755,6.0,1,3.2,8,2,36,19,145694,51529,1,7,3,8,8,9,7,6,7,5,4,Female,Tier 1,Store
73,15801,7.0,11,5.7,10,8,33,1,27148,105125,8,2,7,5,10,8,7,3,4,3,5,Other,Tier 1,Store
55,121538,8.3,1,3.4,3,8,37,11,41671,83531,5,1,3,2,4,2,2,9,1,6,10,Male,Tier 2,Store
68,127201,6.7,12,3.1,7,6,36,12,70460,24708,9,1,2,9,10,6,1,5,7,5,9,Female,Tier 3,Hybrid
79,62965,7.5,5,4.1,4,4,0,0,105484,135098,8,0,6,10,7,6,9,5,5,6,2,Other,Tier 3,Store
74,100269,6.5,14,4.3,4,2,30,17,39128,72675,2,6,5,10,3,1,8,6,2,6,6,Other,Tier 1,Store
19,156041,8.6,2,2.5,7,3,22,13,36636,42948,9,5,2,9,6,6,3,4,4,8,4,Female,Tier 1,Store
32,50969,9.5,9,0.8,7,3,42,11,37190,133895,4,3,1,5,1,9,10,9,9,7,5,Male,Tier 3,Store
28,228341,6.4,2,2.3,1,3,37,19,13808,4046,3,4,2,8,7,2,2,8,4,3,2,Male,Tier 3,Store
25,178521,6.3,12,3.3,1,4,48,3,98454,81640,9,5,2,1,3,6,2,10,1,3,2,Female,Tier 1,Store
43,106679,6.6,9,2.1,6,7,10,13,555,79391,2,0,6,10,4,8,1,6,4,10,2,Female,Tier 2,Store
68,171777,5.8,10,2.2,2,9,38,17,4389,149297,6,0,1,8,4,1,1,8,5,5,1,Female,Tier 1,Store
62,206375,5.2,2,4.6,3,10,47,3,82463,4703,10,4,1,2,6,2,3,6,3,4,10,Male,Tier 2,Online
61,43363,8.1,4,3.5,2,4,19,7,57185,68422,7,6,2,2,9,8,9,6,3,2,5,Male,Tier 1,Store
22,176792,5.2,3,3.3,2,7,36,17,67577,39823,8,0,5,4,5,8,8,8,8,9,6,Male,Tier 3,Store
23,156044,5.1,6,1.2,8,10,6,3,41958,124665,3,0,1,3,9,1,2,9,10,9,4,Other,Tier 2,Store
43,48351,7.8,4,2.2,8,6,34,0,30547,54565,10,4,4,9,6,6,4,3,4,1,1,Female,Tier 2,Store
71,126023,8.0,9,3.0,6,10,1,5,126652,116076,2,7,1,10,1,8,10,7,2,4,9,Female,Tier 1,Store
21,182217,10.7,9,3.3,3,9,32,12,97517,122325,2,3,3,3,6,1,6,4,10,7,6,Female,Tier 2,Store
36,102948,8.4,13,4.6,5,8,39,1,43628,28824,2,0,6,9,7,2,5,8,3,2,5,Female,Tier 2,Hybrid
37,235686,7.7,10,3.4,7,2,23,18,38947,106199,10,2,1,5,4,5,7,5,6,8,3,Male,Tier 1,Store
50,234188,7.9,14,1.8,5,3,38,11,12824,114029,7,3,1,8,10,5,4,8,6,8,3,Female,Tier 1,Store
37,71235,5.7,9,4.9,7,6,9,13,37589,8535,10,3,4,7,1,10,3,2,3,7,4,Female,Tier 3,Online
66,29855,7.1,3,2.1,10,5,45,8,7014,83674,4,5,5,8,2,4,1,6,5,8,9,Male,Tier 2,Store
29,182241,7.2,3,3.7,7,2,8,9,53896,110640,7,8,6,9,7,4,6,2,4,2,7,Male,Tier 1,Store
64,192476,4.9,4,1.8,4,2,42,6,120945,82255,6,1,2,2,7,8,8,6,4,3,1,Other,Tier 2,Store
18,165641,5.9,9,1.5,10,5,32,8,16974,835,4,9,4,9,7,6,7,3,7,8,8,Male,Tier 1,Online
43,140074,7.9,14,0.7,10,5,20,14,129590,138153,5,1,4,1,2,1,1,7,7,9,6,Female,Tier 2,Store
31,69437,6.0,6,0.8,6,1,13,19,100885,134710,8,4,4,8,10,4,2,7,7,5,8,Other,Tier 2,Store
55,194578,7.2,9,1.9,9,10,49,14,88742,3017,6,4,5,4,4,4,6,10,7,9,6,Other,Tier 3,Online
54,171810,7.8,8,4.2,4,3,22,10,53896,65828,3,2,2,4,10,8,4,3,8,6,8,Male,Tier 1,Store
79,152844,7.7,7,2.8,10,9,11,17,46195,47175,10,8,1,4,6,2,1,7,5,5,2,Male,Tier 2,Store
28,105410,9.5,13,0.2,1,10,21,1,105406,10935,8,5,3,6,9,2,7,2,6,6,9,Female,Tier 2,Online
53,34731,4.8,5,3.6,8,3,27,19,92558,29520,7,8,6,10,5,7,5,9,4,3,2,Male,Tier 1,Store
30,156203,9.3,13,2.5,4,6,26,18,125839,135028,4,6,4,10,9,2,9,9,9,2,2,Male,Tier 3,Store
60,81324,6.9,9,4.5,8,6,9,1,76279,9986,2,1,2,5,4,5,3,10,10,9,4,Female,Tier 2,Online
20,200169,7.7,4,1.9,9,2,17,19,7519,78412,2,9,7,6,8,5,6,6,9,1,7,Male,Tier 3,Store
50,96720,7.4,14,1.3,8,7,23,12,6605,67328,2,0,5,5,4,3,3,9,1,4,4,Female,Tier 3,Store
23,111433,7.3,4,4.8,1,9,2,3,32183,70667,2,7,5,5,5,1,10,7,8,6,7,Female,Tier 3,Store
67,17889,4.7,8,3.8,9,9,3,2,39640,76670,8,9,2,5,10,3,9,4,9,5,7,Male,Tier 1,Store
73,24569,7.6,4,0.3,5,8,29,14,72228,96216,5,3,4,2,7,8,6,5,1,6,6,Female,Tier 1,Store
27,102193,3.1,7,3.0,8,5,20,11,108723,47281,10,6,3,10,6,8,1,4,3,2,6,Other,Tier 3,Store
22,221749,10.2,4,0.3,6,8,21,0,110762,39436,7,3,6,5,4,4,10,9,8,5,3,Female,Tier 2,Store
40,100192,6.8,11,3.7,7,9,27,10,86711,6035,7,1,6,3,7,10,10,7,7,5,8,Male,Tier 2,Online
27,102154,8.3,1,1.1,3,1,8,16,19850,5684,2,6,5,9,7,1,9,5,10,9,6,Female,Tier 1,Store
61,223542,7.4,10,0.9,9,1,43,7,99163,31900,8,6,1,10,3,4,8,1,4,9,9,Other,Tier 2,Hybrid
19,123073,6.1,9,4.3,9,5,40,13,108139,146366,6,2,5,10,10,9,7,3,6,8,6,Female,Tier 1,Store
30,234894,4.9,4,3.0,10,7,40,4,60944,103945,8,2,3,6,2,10,9,6,6,6,6,Other,Tier 3,Store
57,22612,4.5,3,3.5,2,9,15,14,126970,139380,3,1,2,1,10,8,2,9,6,7,7,Other,Tier 2,Store
19,66644,7.6,3,1.9,4,9,36,1,84869,95747,3,8,2,9,8,3,3,3,1,5,3,Female,Tier 2,Store
37,47069,7.5,9,2.4,4,3,4,6,114613,10627,10,2,4,8,8,2,4,5,8,3,1,Male,Tier 1,Hybrid
18,96741,7.1,8,4.5,1,1,13,12,17679,114520,3,3,5,10,3,4,4,3,7,3,10,Male,Tier 1,Store
54,173403,5.8,10,2.9,4,3,13,19,103440,53975,9,1,7,9,7,4,2,2,2,7,1,Other,Tier 1,Store
26,70897,6.8,7,5.5,3,8,46,10,26884,71920,6,6,1,6,9,3,5,1,10,4,3,Female,Tier 1,Store
34,160006,5.2,7,2.2,2,7,15,13,50675,19695,9,6,4,2,9,4,5,1,5,2,10,Male,Tier 3,Hybrid
26,156167,4.6,4,3.7,6,5,38,9,57426,4822,2,0,2,3,4,4,2,6,9,4,2,Female,Tier 2,Online
28,237566,5.4,3,3.9,3,10,42,3,114322,78610,10,2,3,10,6,5,9,5,3,2,7,Female,Tier 1,Store
32,117544,5.5,12,2.8,10,9,3,19,143289,102422,9,8,3,8,10,1,10,2,9,4,6,Male,Tier 2,Store
41,33706,8.9,4,4.3,9,4,36,14,122201,132964,10,0,1,9,5,7,10,3,5,4,3,Female,Tier 1,Store
55,189588,3.3,6,1.8,9,6,13,2,64398,100817,3,6,4,9,9,8,1,4,5,3,5,Female,Tier 3,Store
72,118602,5.9,12,3.6,8,5,40,10,77118,143820,10,8,1,1,5,3,3,9,3,4,6,Other,Tier 2,Store
52,243080,7.3,13,1.1,8,6,22,19,68385,38922,10,7,1,9,10,4,6,1,4,9,1,Other,Tier 1,Store
47,49629,10.0,14,0.9,2,4,8,17,21560,112859,8,0,5,9,9,4,2,1,4,8,10,Male,Tier 2,Store
48,192982,4.8,4,2.6,6,3,23,16,92307,564,3,4,3,2,7,2,2,5,10,3,2,Other,Tier 3,Online
66,234612,3.8,4,2.3,4,5,10,13,43576,7364,4,2,5,1,5,6,6,6,7,7,5,Other,Tier 3,Hybrid
22,139746,7.4,2,1.1,10,5,27,14,63921,37225,9,5,1,1,2,10,4,5,3,10,7,Other,Tier 2,Store
79,35431,6.3,14,3.5,2,2,18,17,38089,73197,10,1,5,3,9,1,2,6,4,3,9,Female,Tier 1,Store
77,202805,5.6,7,4.5,2,10,18,2,11188,47068,4,7,6,1,7,5,4,4,5,7,6,Other,Tier 3,Store
61,55088,6.9,6,2.1,10,4,11,12,116774,61662,6,4,7,4,3,8,5,10,8,8,10,Female,Tier 3,Store
67,190207,7.7,2,3.9,7,3,46,2,121585,36448,7,6,6,10,8,5,10,4,8,2,9,Female,Tier 3,Store
31,184087,7.5,5,1.7,1,7,33,6,128430,54574,10,7,1,4,9,4,2,8,3,6,2,Male,Tier 1,Store
70,246110,6.6,6,2.2,8,5,11,18,29098,4850,2,2,7,8,3,7,7,6,4,3,6,Male,Tier 1,Online
73,46385,8.6,5,2.4,5,6,2,17,41604,105366,7,9,1,6,9,2,5,1,10,4,2,Other,Tier 3,Store
28,85199,6.4,4,3.6,10,7,29,16,10389,84530,4,0,6,2,1,1,7,1,9,4,5,Female,Tier 3,Store
26,53677,6.1,11,2.4,8,2,46,8,36015,89221,7,9,4,5,10,7,1,8,7,1,7,Other,Tier 1,Store
51,133104,7.4,11,0.0,2,10,45,13,142005,63997,3,7,4,9,10,3,8,10,1,8,2,Other,Tier 2,Store
29,27818,3.5,9,4.1,1,4,34,7,47694,107374,1,2,1,3,5,8,8,3,2,1,4,Female,Tier 1,Store
52,234294,7.2,3,2.6,2,6,14,13,81267,25608,9,7,6,2,8,1,1,6,6,7,10,Other,Tier 1,Store
52,78001,5.4,11,0.0,6,3,42,4,39750,100642,7,8,3,2,7,10,8,2,10,8,2,Female,Tier 3,Store
18,170049,3.3,2,4.3,4,6,21,19,35479,36753,2,6,3,6,4,2,7,6,9,7,5,Female,Tier 3,Store
57,64832,6.9,9,4.4,8,10,8,13,76752,78266,5,4,5,7,1,5,2,10,8,9,8,Male,Tier 3,Store
39,55931,5.1,8,1.1,9,1,27,11,138238,33800,4,4,6,8,1,2,10,5,10,4,3,Other,Tier 3,Store
77,98990,2.8,9,0.7,9,8,28,7,30887,59865,10,9,2,1,7,10,4,10,3,6,6,Female,Tier 2,Store
46,224966,4.3,10,4.0,5,10,38,0,68942,85090,7,1,3,3,6,9,2,4,10,7,2,Other,Tier 2,Store
25,87204,9.4,11,4.0,6,5,38,15,98062,121504,2,7,5,10,5,10,2,3,4,2,9,Male,Tier 3,Store
28,60784,4.9,3,3.1,7,1,38,7,143771,101460,8,3,4,4,7,3,3,9,2,10,2,Male,Tier 1,Store
58,121305,6.6,1,1.9,4,10,16,4,28511,118181,7,1,1,8,6,6,10,9,7,5,2,Female,Tier 3,Store
54,24921,3.8,11,1.5,10,10,3,2,54601,145270,3,4,2,10,3,2,7,7,8,9,1,Female,Tier 2,Store
31,49959,10.2,1,3.3,3,1,3,12,122094,116287,6,1,7,10,2,8,9,2,9,4,4,Male,Tier 2,Store
77,47328,6.1,3,1.7,2,10,6,4,137636,51659,9,7,4,2,10,1,2,10,1,7,2,Other,Tier 3,Store
47,154931,4.6,4,1.7,10,3,1,2,100206,128058,1,7,1,10,1,2,7,9,1,7,5,Other,Tier 2,Store
52,104506,7.8,2,3.5,4,6,36,13,37486,114235,1,9,2,6,9,6,4,1,9,5,6,Female,Tier 3,Store
38,89408,10.1,8,3.8,9,2,9,5,65187,118562,9,9,7,4,9,9,8,5,8,10,8,Male,Tier 1,Store
54,138852,5.2,14,4.5,5,8,17,6,96737,90793,1,9,3,8,2,2,7,3,6,9,3,Female,Tier 1,Store
22,230838,4.6,13,0.1,1,10,27,5,8553,37654,1,7,7,1,7,5,4,10,3,5,8,Female,Tier 1,Store
36,41708,10.6,12,1.9,5,7,45,13,136981,127026,2,9,4,1,8,10,6,10,9,5,9,Male,Tier 3,Store
76,33847,5.8,3,2.1,6,2,34,3,38132,92919,3,6,6,10,2,5,3,4,2,1,10,Male,Tier 1,Store
31,70989,5.5,13,2.5,10,1,34,19,8495,79125,4,3,1,9,10,4,1,9,7,3,10,Male,Tier 3,Store
43,238713,1.7,14,0.8,6,7,29,18,135638,20762,4,6,4,4,2,9,2,10,10,5,8,Male,Tier 2,Store
79,140383,5.9,4,3.2,5,7,20,9,137040,102676,10,6,7,2,3,6,8,4,1,7,1,Female,Tier 1,Store
21,19922,3.3,6,5.0,8,3,24,12,95929,133822,3,0,7,4,7,6,10,3,2,6,7,Other,Tier 2,Store
42,216000,4.9,10,0.9,5,10,12,11,121977,69725,8,6,2,6,10,10,3,9,5,2,9,Male,Tier 1,Store
62,67335,2.0,13,2.7,10,8,6,13,87706,111234,4,9,4,3,8,3,6,9,9,6,6,Male,Tier 3,Store
59,141913,8.5,6,4.1,3,8,5,12,121642,75343,9,1,2,1,7,8,10,7,2,4,8,Other,Tier 2,Store
42,159613,3.1,13,2.2,3,5,19,18,23686,83729,9,6,6,9,3,1,9,5,9,3,9,Female,Tier 3,Store
35,34551,2.1,2,1.5,4,7,44,8,25462,53725,4,9,4,7,8,10,10,7,1,7,3,Female,Tier 2,Store
57,165453,4.2,6,2.7,10,3,4,15,138600,113418,4,8,6,2,1,6,8,5,8,9,2,Female,Tier 2,Store
25,128319,8.5,4,3.5,8,6,37,8,144135,47041,3,3,2,9,6,1,7,2,6,2,2,Male,Tier 1,Store
56,70673,5.1,5,0.9,9,3,43,5,46700,49350,4,7,4,4,9,6,8,7,7,9,4,Male,Tier 1,Store
57,116531,5.4,7,3.8,7,9,39,13,108858,6180,5,5,4,6,7,10,1,9,7,2,2,Male,Tier 3,Online
31,37948,7.0,7,2.2,2,7,24,6,108152,3234,10,2,4,8,2,5,9,10,9,1,2,Female,Tier 1,Online
49,107264,5.7,6,1.6,9,1,17,18,26892,74861,2,6,2,4,1,1,3,7,8,10,5,Other,Tier 1,Store
68,74072,8.5,10,0.5,6,8,23,2,131624,42076,6,5,2,5,8,5,3,2,2,7,10,Other,Tier 2,Store
78,82560,5.5,6,1.7,6,9,14,14,137920,69553,7,8,2,7,3,2,10,5,7,1,7,Female,Tier 1,Store
55,228321,5.6,6,1.7,6,10,7,11,8248,48250,10,2,7,5,5,10,7,5,1,1,8,Female,Tier 3,Store
50,148558,10.5,4,0.9,1,2,12,0,68991,113469,2,1,7,4,5,4,6,2,6,9,10,Male,Tier 1,Store
40,81691,6.1,3,3.1,9,1,38,10,138806,25053,10,5,1,9,9,1,7,2,9,3,4,Male,Tier 1,Store
32,156154,6.5,1,2.7,6,4,47,2,84777,20806,8,8,4,7,8,9,4,3,3,10,9,Female,Tier 2,Online
50,117781,5.6,3,3.8,7,9,24,16,84702,134036,4,4,2,2,2,5,2,2,1,3,7,Male,Tier 2,Store
42,99105,1.1,3,3.4,1,6,22,12,78284,81987,4,5,7,1,2,10,2,7,1,6,2,Other,Tier 1,Store
34,22086,7.7,9,1.7,5,10,4,7,30332,95125,7,1,6,9,5,9,10,5,10,1,1,Other,Tier 1,Store
50,142818,9.3,14,2.1,3,8,21,12,47786,115339,9,9,3,3,5,8,8,4,8,3,9,Male,Tier 2,Store
64,82853,8.5,3,1.5,9,7,46,7,120262,14339,10,4,3,10,7,7,6,1,7,1,4,Other,Tier 1,Online
72,116925,4.9,8,0.4,2,5,21,7,135415,13814,7,3,1,9,8,3,3,7,2,7,3,Male,Tier 1,Store
19,85027,5.7,8,3.0,4,5,24,12,96252,62916,5,8,4,6,4,4,5,9,2,2,6,Female,Tier 1,Store
31,30916,6.7,3,2.7,3,6,46,11,76317,18194,2,3,4,2,3,6,4,4,5,5,10,Other,Tier 2,Online
70,30248,6.6,10,1.7,9,6,0,4,10760,6390,10,7,5,5,4,6,8,3,9,4,10,Female,Tier 3,Online
57,214119,7.4,10,3.5,3,5,3,12,41085,105087,2,7,3,6,3,8,6,9,6,1,4,Male,Tier 2,Store
57,39226,6.4,12,2.1,1,8,31,11,34813,83609,6,8,6,7,9,3,9,6,9,1,9,Female,Tier 3,Store
68,171097,5.3,13,4.1,8,3,25,18,88244,67921,5,1,6,4,1,8,6,4,5,8,8,Male,Tier 1,Store
56,63380,6.3,6,2.3,1,9,35,9,95831,32569,10,8,3,2,5,5,3,2,2,8,3,Male,Tier 2,Store
68,22848,8.0,12,0.8,1,5,14,14,104502,68373,9,5,6,9,2,4,10,4,6,5,5,Male,Tier 3,Store
23,29274,11.8,8,4.5,7,9,34,1,77654,55625,5,6,4,10,5,6,5,9,1,10,5,Female,Tier 1,Store
23,69545,5.0,8,3.0,9,5,37,5,142304,82196,2,3,2,4,7,10,4,6,7,2,3,Other,Tier 1,Store
20,111494,6.5,10,1.3,4,3,26,15,120319,45951,1,2,5,7,3,1,8,5,9,4,2,Male,Tier 3,Store
24,130981,5.3,10,2.0,10,9,13,0,127172,53253,6,5,2,1,3,1,10,6,2,2,7,Other,Tier 2,Store
68,181305,6.6,9,1.4,4,2,33,1,3462,114333,3,0,2,3,4,9,2,2,5,2,4,Female,Tier 1,Store
25,31304,8.0,9,3.8,5,5,24,14,75197,127308,6,7,4,8,4,10,3,4,7,9,10,Male,Tier 1,Store
59,26294,5.6,8,0.0,5,3,26,15,76318,96792,9,8,1,8,7,9,2,10,1,10,9,Other,Tier 1,Store
69,41425,1.9,7,2.9,2,7,20,7,109645,92957,6,2,7,4,2,5,1,4,3,7,2,Other,Tier 2,Store
32,214783,8.1,10,0.3,9,4,47,13,75131,23811,7,1,6,9,8,7,10,4,3,7,8,Male,Tier 2,Online
64,125777,6.3,3,0.0,10,8,34,9,4263,147794,1,3,4,6,10,2,8,5,10,10,8,Male,Tier 3,Store
